2822.43,2.0567
2822.454,1.8403
2822.663,1.6238
2822.687,1.4074
2822.711,1.1909
2822.735,0.9745
2822.94,0.8013
2823.149,0.5848
2823.358,0.3684
2823.934,0.1952
2824.684,0.1085
2825.611,0.1085
2826.542,0.0651
2827.468,0.0651
2828.395,0.065
2829.321,0.065
2830.248,0.0649
2831.174,0.0649
2832.1,0.0648
2833.027,0.0647
2833.953,0.0647
2834.88,0.0646
2835.806,0.0646
2836.732,0.0645
2837.659,0.0645
2838.385,0.1943
2838.927,0.3241
2839.273,0.5406
2839.62,0.757
2839.762,1.1466
2839.786,0.9301
2839.923,1.363
2840.06,1.7959
2840.084,1.5795
2840.197,2.2288
2840.221,2.0124
2840.31,2.8782
2840.334,2.6617
2840.359,2.4453
2840.448,3.3111
2840.472,3.0946
2840.561,3.9604
2840.585,3.744
2840.609,3.5275
2840.674,4.6097
2840.698,4.3933
2840.722,4.1768
2840.811,5.0426
2840.835,4.8262
2840.948,5.4755
2840.972,5.2591
2841.119,5.6054
2841.328,5.3889
2841.538,5.1725
2841.562,4.956
2841.771,4.7396
2841.961,4.6963
2841.98,4.5231
2842.098,5.1291
2842.122,4.9127
2842.211,5.7785
2842.235,5.562
2842.259,5.3456
2842.324,6.4278
2842.348,6.2114
2842.373,5.9949
2842.438,7.0772
2842.462,6.8607
2842.486,6.6443
2842.575,7.5101
2842.599,7.2936
2842.712,7.943
2842.717,7.8997
2842.736,7.7265
2842.741,7.6832
2842.95,7.4668
2842.974,7.2503
2842.998,7.0339
2843.022,6.8174
2843.232,6.6009
2843.256,6.3845
2843.28,6.168
2843.304,5.9516
2843.513,5.7351
2843.537,5.5187
2843.561,5.3022
2843.585,5.0858
2843.609,4.8693
2843.819,4.6529
2843.843,4.4364
2843.867,4.2199
2843.891,4.0035
2843.915,3.787
2844.124,3.5706
2844.148,3.3541
2844.172,3.1377
2844.196,2.9212
2844.221,2.7048
2844.43,2.4883
2844.454,2.2719
2844.478,2.0554
2844.502,1.839
2844.526,1.6225
2844.735,1.406
2844.76,1.1896
2844.784,0.9731
2844.993,0.7567
2845.017,0.5402
2845.226,0.3238
2845.801,0.1506
